video_id,video_title,video_description,published_at,duration,view_count,video_like_count,comment_count,channel_id,channel_title,channel_subscriber_count,channel_video_count,channel_country,greenland_only_reason
PEDUOyQLaI8,Greenland,"Видеообзор искусственного покрытия ""Greenland"", от интернет-магазина Kovroff.by

Ссылка на данный товар, в нашем интернет-магазине:
https://kovroff.by/catalog/iskusstvennaya_trava_i_mokh/nizkovorsnaya/iskusstvennaya_trava_greenland/

Kovroff.by - Самый большой выбор ковровых покрытий в РБ.",2020-01-10T12:59:08Z,85,363,,0,UC2tzmtPFbhxzyN-ANavc5VQ,Kovroff by Онлайн гипермаркет напольных покрытий,85,201,BY,title_only_greenland_generic_or_numbers
45WSSnK7qys,Greenland,"Provided to YouTube by DistroKid

Greenland · Riccardo Sandri

Dividi Et Impera

℗ 1188949 Records DK

Released on: 2020-01-13

Auto-generated by YouTube.",2020-01-16T04:12:39Z,349,25,,0,UCaNpsj7fhh3ib3BaaO-04aQ,Riccardo Sandri - Topic,9,36,,title_only_greenland_generic_or_numbers
IOfy79Oq-t0,Greenland,"Provided to YouTube by CDBaby

Greenland · John Hovorka and the Dawn of Mechanized Farming

Runs + Drives

℗ 2020 John Hovorka and the Dawn of Mechanized Farming

Released on: 2020-01-02

Auto-generated by YouTube.",2020-01-19T00:08:01Z,163,66,,0,UCaQGUw_kqBfkAfwLM-X341w,John Hovorka and the Dawn of Mechanized Farming - Topic,4,12,,title_only_greenland_generic_or_numbers
OTOJDO0GwL8,Greenland 1991[4,"Kelsey Cataract, Leverett Glacier & Sandflugtdalen",2020-01-30T13:58:35Z,66,6,,0,UC_KC78kl1CZdw-zHSGA4tkQ,Andy Russell,25,82,,title_only_greenland_date
8cAYQQtTTvc,Greenland 1991[11,Kelsey Cataract bedrock Gorge,2020-01-30T14:31:56Z,51,4,,0,UC_KC78kl1CZdw-zHSGA4tkQ,Andy Russell,25,82,,title_only_greenland_date
rkhrd25u_k8,Greenland 1991,Transport from SFJ to the Russell Glacier,2020-01-30T14:37:54Z,82,21,,0,UC_KC78kl1CZdw-zHSGA4tkQ,Andy Russell,25,82,,title_only_greenland_generic_or_numbers
eR9S4mPs7sk,Greenland 1991[17,Geomorphology near Keglen,2020-01-30T15:43:05Z,78,7,,0,UC_KC78kl1CZdw-zHSGA4tkQ,Andy Russell,25,82,,title_only_greenland_date
onmO5IKLXzI,Greenland,"Provided to YouTube by TuneCore

Greenland · Julia Greenberg

Greenland

℗ 2018 Umnitsa Records

Released on: 2018-09-21

Auto-generated by YouTube.",2020-02-08T13:01:05Z,250,63,,0,UCDai2-5xpZq5P21q9WkSk5g,Julia Greenberg - Topic,8,22,,title_only_greenland_generic_or_numbers
Pn5w92mT_A0,Greenland,,2020-02-10T15:52:54Z,17,8,,0,UCrkHzisNhKBkgjBW-asM4Ow,Aleš Mucha,0,1,,title_only_greenland_generic_or_numbers
BAAYp66oAA0,Greenland,,2020-02-18T19:46:25Z,37,3,,0,UC8Hb8sW_u9qXsMtKD2eij8Q,Video Di Droni Mirko,70,84,IT,title_only_greenland_generic_or_numbers
CfjPr7ch5Ok,Greenland,"Provided to YouTube by Symphonic Distribution

Greenland · Double Energy · Double Energy

Greenland

℗ 2017 Karavan Records

Released on: 2017-11-03

Auto-generated by YouTube.",2020-02-20T09:01:26Z,280,7,,0,UC4FMe6fGV58E2P_960GOQJg,Double Energy - Topic,18,473,,title_only_greenland_generic_or_numbers
0SlURKpR5gw,Greenland,"Provided to YouTube by Symphonic Distribution

Greenland · Double Energy · Double Energy

Piracy Style, Vol. 4

℗ 2016 Slowmore Russia

Released on: 2016-10-13

Auto-generated by YouTube.",2020-02-21T03:27:46Z,280,3,,0,UC4FMe6fGV58E2P_960GOQJg,Double Energy - Topic,18,473,,title_only_greenland_generic_or_numbers
Dk1tiNOm2mc,GREENLAND,MAKE GOOD THINGS HAPPEN,2020-02-21T13:11:11Z,565,3,,0,UCskTHhy0bc5AVnsG2YmsHaQ,N E W D Λ Y,3,14,,title_only_greenland_generic_or_numbers
4RbzZLXNEpw,Greenland,"Provided to YouTube by Symphonic Distribution

Greenland · Double Energy · Double Energy

Greenland

℗ 2018 Karavan Records

Released on: 2018-03-14

Auto-generated by YouTube.",2020-02-22T04:46:42Z,280,6,,0,UC4FMe6fGV58E2P_960GOQJg,Double Energy - Topic,18,473,,title_only_greenland_generic_or_numbers
egCv6Ir5XSs,"Greenland, 2019",Maniitsoq - lake Inugsuit taserssuat - Eric the Red pass - Manitsup sermilia fjord - Horizon of event pass - lake Iluliagdlup - Eternity fjord - lake Tasersiaq - Robinson river - lake Taserssuaq - Tatsip ata bay - Kangerlussuaq. July - August 2019.,2020-02-24T16:46:33Z,304,357,,2,UCOe4EgZW1ATixSEogynqwmQ,Vasily Kulik,33,4,,title_only_greenland_generic_or_numbers
laUE5RpcowQ,Greenland 20 20,Video from Green Is The Always Best,2020-02-25T17:00:10Z,71,1382,,,UCHuHTatLWUpBUCVF2pl9SEw,Greenland school pudupet SCHOOL,914,748,,title_only_greenland_generic_or_numbers
in-hMjpe7Ak,Greenland,,2020-03-01T22:27:57Z,1159,17,,0,UCIULr3jW5K3IGbsR7uX79gg,408daytona675,0,3,,title_only_greenland_generic_or_numbers
UktOK9ShBI4,greenland,,2020-03-02T23:00:10Z,604,12,,0,UCcJADan0pll4vUmIxVXHk8A,bleila moustapha,3,5,,title_only_greenland_generic_or_numbers
7lxFDt2aQXQ,Greenland,"संपर्क करें
यादव श्री मशीनरी स्टोर Address: 1""बड़वानी-बड़ौदा हाइवे, मनावर फाटा गणपुर चौकड़ी, ""गणपुर"" (जिला धार)
Address:2 17/4 प्रेरणा द्वार श्रमिक कॉलोनी AB राऊ (जिला इंदौर)
मो. 9109862272
9827318291",2020-03-04T13:49:43Z,34,494,,0,UCk-qamMc6eryfeowHZey7FA,Yadavshree Machinery Stores Official,2550,178,IN,title_only_greenland_generic_or_numbers
3ZxcLtmiCjk,Greenland,,2020-03-21T16:46:52Z,727,13,,0,UCCP7kPW5XJBNfTwXSDf5Vuw,Phexo,216,123,CA,title_only_greenland_generic_or_numbers
Xg8vylFkmO8,Greenland,"Provided to YouTube by Rebeat Digital GmbH

Greenland · Dani W. Schmid's Tearing Heart

Nature Healer

℗ 2011 DANI RECORDS

Released on: 2011-10-28

Composer: Dani W. Schmid

Auto-generated by YouTube.",2020-03-28T05:28:13Z,161,13,,0,UCoWUHeod70d8B0vGFJlMT9A,Dani W. Schmid's Tearing Heart - Topic,2,67,,title_only_greenland_generic_or_numbers
jY_1ioDeDH8,"Greenland 2019, August",,2020-03-29T11:55:45Z,229,44,,0,UCpr5_pammyTTUP4amlQ-H0w,Roman Zhuk,7,9,,title_only_greenland_date
uSsa-SkCiIc,Greenland,"Provided to YouTube by SonoSuite

Greenland · Back Is Beautifull

Undercover - Greenland

℗ Channel Six Music Company

Released on: 2019-11-11

Composer: Alejandro Francos Gómez

Auto-generated by YouTube.",2020-04-03T19:14:42Z,393,28,,0,UCFM4bunbNgEC27qN4y9opvw,Back Is Beautifull - Topic,6,71,,title_only_greenland_generic_or_numbers
eaPQvVk98Fo,Greenland,Summer time in greenland,2020-04-05T05:57:04Z,11,8,,0,UC5yWmk9ZcjF7oZwls8Ovi2w,Sheryl Mcleod,7,7,,title_only_greenland_generic_or_numbers
0MsiYttmEB0,Greenland,"Provided to YouTube by IIP-DDS

Greenland · Kiash Arjun

Fire & Ice

℗ Kiash Arjun

Released on: 2020-04-08

Producer: Kiash Arjun
Music  Publisher: Kiash Arjun
Composer  Lyricist: Kiash Arjun
Composer: Kiash Arjun
Lyricist: Kiash Arjun

Auto-generated by YouTube.",2020-04-07T11:15:55Z,221,110,,0,UCv4dFyfRgitAFgahzwwOwTg,Kiash Arjun - Topic,88,30,,title_only_greenland_generic_or_numbers
I14zDL6_1cI,Greenland,"Greenland  is the world's largest island, located between the Arctic and Atlantic oceans, east of the Canadian Arctic Archipelago. It is an autonomous territory within the Kingdom of Denmark. Though physiographically a part of the continent of North America, Greenland has been politically and culturally associated with Europe  for more than a millennium. The majority of its residents are Inuit, whose ancestors migrated from Alaska through Northern Canada, gradually settling across the island by the 13th century.",2020-04-10T18:14:01Z,71,14,,0,UC9m0TI-Yt1TxXWZCezegv8w,Wiki4All,61500,50728,US,title_only_greenland_generic_or_numbers
S3lz0eoGkdE,GREENLAND,,2020-04-13T12:45:47Z,130,11,,0,UCZ0f_RtDwmHfQH5DXFANKjQ,Gordon Nieslen,9,49,,title_only_greenland_generic_or_numbers
SH2ovOTWFqU,Greenland 2020,Triler,2020-04-14T19:57:51Z,157,411,,2,UCvr7D7tczzObCGGpJJxfuwA,Mati de las sierras,35,77,,title_only_greenland_generic_or_numbers
dp-XER72CEI,Greenland,"Provided to YouTube by Believe SAS

Greenland · Detlev Schmidtchen · Detlev Schmidtchen

Vanthasia

℗ Detlev Schmidtchen

Released on: 2013-07-23

Auto-generated by YouTube.",2020-04-17T14:54:45Z,193,140,,0,UCUuuOsQe_vNMFWlm7erFbyQ,Detlev Schmidtchen - Topic,81,89,,title_only_greenland_generic_or_numbers
pAjVQC0DkZM,Greenland 2019,,2020-04-19T00:56:14Z,389,22,,0,UCdoyliVs_EKl94nhOLF9Lyw,georgeabarth,32,133,,title_only_greenland_generic_or_numbers
qN_zGsHkxyk,Greenland☘️🌱🥀✨,Video from PujaAkashsingh,2020-04-21T13:06:41Z,196,35,,2,UCcayPbGBuSEpDlT6YaWRkAQ,Baby shree short,98,49,,title_only_greenland_generic_or_numbers
aAAN2uZjPso,Greenland,Greenland,2020-04-28T02:06:33Z,58,1,,0,UC4GWok9R1hJhTJInGxBd3OQ,P CA,2,20,US,title_only_greenland_generic_or_numbers
ZyA0llZK5qM,Greenland part 1,"Social science class-V 
Chapter-7",2020-04-28T19:45:57Z,340,125,,0,UCwLGJSXMz1dnFJzt8iGjHUg,bijaya das,59,27,,title_only_greenland_generic_or_numbers
2kl-ovogMTc,Greenland,"Provided to YouTube by CDBaby

Greenland · Greyson Bos

Greenland

℗ 2020 Greyson Bos

Released on: 2020-04-24

Auto-generated by YouTube.",2020-04-28T21:30:37Z,270,53,,0,UCltYCqU0NwsQBQF97spF9ZQ,Greyson Bos - Topic,9,15,,title_only_greenland_generic_or_numbers
M5lRNxc5g1s,Greenland Part 1,,2020-04-30T05:21:15Z,640,4,,0,UCs8P0-_5mcj7bvFS6qId0Zg,Teri Chaney,1,2,,title_only_greenland_generic_or_numbers
kHLjkvH_3iM,Greenland,"Provided to YouTube by Emubands Ltd

Greenland · Fraser Purdie

Wild Way of the Vikings (Original Television Soundtrack)

℗ 2019 Beaten Track Records

Released on: 2019-02-06

Composer: Fraser Purdie

Auto-generated by YouTube.",2020-05-05T20:43:08Z,81,175,,0,UC2m_06gR-ZQAnwKyL89nOjA,Fraser Purdie - Topic,69,184,,title_only_greenland_generic_or_numbers
FOWBMAYuz30,Greenland part 2,Social science class-V,2020-05-05T21:34:09Z,285,48,,0,UCwLGJSXMz1dnFJzt8iGjHUg,bijaya das,59,27,,title_only_greenland_generic_or_numbers
c0xBgl39dN0,"Greenland May 6, 2020",Ganja,2020-05-06T14:33:49Z,116,118,,3,UCJaxxK9bisfzmsyqDUBqDaw,Joel Mungal,2,1,,title_only_greenland_date
B905MlWZgxA,Greenland,"Greenland from the flightdeck
It's a short video that is slowed down, which is why it is jerky",2020-05-11T11:47:44Z,27,43,,2,UCaA0jPT7kqr4yFESxbGynwQ,Hasmal Dawn,13,3,,title_only_greenland_generic_or_numbers
H3Z9A3ApTYQ,Greenland,"Greenland from the flightdeck
It's a short video that is slowed down, which is why it is jerky",2020-05-11T12:08:48Z,27,87,,41,UCkM3D6W15C1u6_pedfHHfmA,Hashmal Dawn,21,16,,title_only_greenland_generic_or_numbers
HZw3m8TThfA,Greenland,"Provided to YouTube by Bandlab/REVERBNATION

Greenland · Eder Twins

The Best of the Eder Twins Vol. I & Vol. II

℗ Eder Twins

Released on: 2020-05-11

Music Publisher: edertwins

Auto-generated by YouTube.",2020-05-19T17:30:21Z,207,2,,0,UCEyWcaeIshAFvHhBjbFjRTQ,Eder Twins - Topic,1,142,,title_only_greenland_generic_or_numbers
5Pt3tj5xqbg,Greenland,,2020-05-21T02:08:40Z,30,18,,0,UCDDn2ggqYmAEMdrNGrzx1HA,OldSnagz,13,5,,title_only_greenland_generic_or_numbers
Wjn0UEKjRNY,Greenland,"Provided to YouTube by Kontor New Media GmbH

Greenland · HONU

Stories of Life

℗ MORE Music & Media GmbH & Co. KG

Released on: 2020-06-05

Artist: HONU
Composer: Thorsten Eckardt
Composer: Mathias Fiedler
Music  Publisher: Edition Slippy Beats c/o ROBA Music Verlag GmbH

Auto-generated by YouTube.",2020-06-04T10:09:28Z,291,9,,0,UCxx8LQJwMZ7-5ArAnZ_CkCg,HONU - Topic,2,21,,title_only_greenland_generic_or_numbers
CR1jRsH4W0A,Greenland,"Provided to YouTube by Agora Digital Music

Greenland · Tropical Soldiers in Paradise

II

℗ 2020 Coastline Northern Cuts

Released on: 2020-06-05

Auto-generated by YouTube.",2020-06-04T10:38:28Z,277,689,,0,UC6jrYGX2CqT0Gx-XqNsDbWw,Tropical Soldiers in Paradise - Topic,75,27,,title_only_greenland_generic_or_numbers
0KZpxSyUj44,Greenland,Greenland nature,2020-06-11T13:34:39Z,35,2,,0,UC29McTbKi7_0JMJGCVw-1pQ,Prabu Shamli,16,34,,title_only_greenland_generic_or_numbers
qE_PIxeLVwY,GREENLAND,"Greenland is one of the most unique countries in the world, and as the world's largest island, it also offers an array of landscapes, experiences, and lifestyles for those brave enough to embrace them. This is our compilation video celebrating the best of Greenland.

Special thanks to the following for supplying us with the footage to edit this video: 
Visit Greenland | https://bit.ly/2UHiPLD
Aningaaq Rosing Carlsen - Visit Greenland & Arctic Nomad
Elia Locardi - Visit Greenland
Bilal Photography | https://bit.ly/37tUD4H
Ralph Baetschmann, Humbi Entress, Mads Pihl, and MMPFilms 

Music:
Free Radicals by Stanley Gurvich | https://bit.ly/2x4sgfy

Thumbnail Image credit:
Magnus Elander - Visit Greenland | https://bit.ly/2UHiPLD

Make sure to check out the rest of our 
WEEKLY COLLECTIONS FOR THE ADVENTUROUS & CURIOUS:

YouTube | https://bit.ly/2Xaj57B
Instagram | https://bit.ly/36Dj4MD
Blog | https://bit.ly/2X6R5l7
TikTok: https://bit.ly/2yIwKcA",2020-06-14T09:34:17Z,80,3715,,7,UC1hlHoHwQrq1NxfyvPB1a3A,How Far From Home,6470,217,,title_only_greenland_generic_or_numbers
Bun-K25_IQo,Greenland,"in this video we will talk abut greenland, 
link to  join the telegram channel - 
https://t.me/joinchat/AAAAAFcRDi9-1s-4-cm-sw",2020-06-22T06:56:38Z,110,52,,6,UC9ky1onnFCfBoZc_SPgmsXA,Kartavya Vg,125,80,IN,title_only_greenland_generic_or_numbers
6C5I4fZLyRM,Greenland,"Gerard Butler va devoir sauver sa famille  d'une pluie de météorites dans #Greenland, au cinéma dès le 12 août ! Bande-annonce vf",2020-06-25T15:20:33Z,149,74,,0,UC97VqUr1viXkm-do1wu25YQ,love movie mania,1440,2322,,title_only_greenland_generic_or_numbers
gu9ybwJ4Rp0,Greenland,"¿Listos para una película apocalíptica? Aquí está el trailer de “Greenland”, protagonizada por Gerard Butler y Morena Baccarin. La película sigue a una familia que lucha por sobrevivir después de que fragmentos de un cometa comienzan a caer en la Tierra. En cines próximamente.",2020-06-25T19:28:35Z,159,5,,0,UCpA3fRz3s2IwjEvIK2LAbuw,Palomita de maíz,92,589,MX,title_only_greenland_generic_or_numbers
7r9WeU8f_10,Greenland,"#Cinentojo
#Greenland
#Groelandia
#GeraldButler",2020-06-26T14:52:04Z,149,21,,1,UCeVPf_It96fcYRlpxSYaKBA,Edgar Montoya,16,104,,title_only_greenland_generic_or_numbers
neoxf-abZxk,Greenland,"Explosive movie, good watch",2020-06-26T22:14:50Z,163,2,,0,UCAa68D_qfhGOWi1n8BlzS8w,Lincoln Movies,0,2,,title_only_greenland_generic_or_numbers
U2br_HEZhRQ,Greenland,#GREENLAND #NEWMOVIE2020,2020-06-28T15:06:54Z,128,95,,10,UCL5_Kxr54YNtDpRI7lakvrg,Lakwatcherong Pinoy,3150,483,OM,title_only_greenland_generic_or_numbers
wgCDzceqHvk,Greenland (Greenland,,2020-07-01T08:37:09Z,138,5818,,0,UCt2nEsr1b7mpMPKQKwHMWig,MariBox,1530,1072,SI,title_only_greenland_generic_or_numbers
UM0DWmnN9m0,Greenland,,2020-07-05T11:39:02Z,39,7,,0,UCQXXE6bcNXmpOJUWCvtZFdw,Happy world,5,6,,title_only_greenland_generic_or_numbers
Dd8gJfisPdk,Greenland,Jalan jalan tidak sekedar jalan jalan,2020-07-05T17:12:24Z,125,53,,0,UCRjpFsFeau8h_b987V4I_Bg,belzz musik,170,168,,title_only_greenland_generic_or_numbers
fA1BfOjMoUE,Greenland,,2020-07-10T03:27:17Z,13,0,,0,UCHVQ7GDDUhp8gLhQQS0gFkQ,rakib rajib,0,8,,title_only_greenland_generic_or_numbers
V_Ey25rAzGw,Greenland 2,,2020-07-10T03:27:38Z,22,7,,0,UCHVQ7GDDUhp8gLhQQS0gFkQ,rakib rajib,0,8,,title_only_greenland_generic_or_numbers
lWMf3Z1Badg,Greenland 3,,2020-07-10T03:27:51Z,22,22,,0,UCHVQ7GDDUhp8gLhQQS0gFkQ,rakib rajib,0,8,,title_only_greenland_generic_or_numbers
JjGxbldFUp0,Greenland 4,,2020-07-10T03:28:09Z,40,1,,0,UCHVQ7GDDUhp8gLhQQS0gFkQ,rakib rajib,0,8,,title_only_greenland_generic_or_numbers
fEQDn7xMiNg,Greenland (2020,A family struggles for survival in the face of a cataclysmic natural disaster.,2020-07-10T07:04:40Z,148,8,,0,UCm5wjIrqK7_zh_xzDpgHmCQ,BOSS MovieClips (NEXT),2,2,ID,title_only_greenland_generic_or_numbers
_0AUmFXMnd0,Greenland 🇬🇱 😘,Credit: Dennis Schmelz,2020-07-16T14:40:55Z,182,9,,0,UCDkye-v32gyodeOa14CXNBA,hasna husain,36,204,,title_only_greenland_generic_or_numbers
oTloE6k1XUw,Greenland 2,f,2020-07-17T04:27:24Z,60,24,,0,UCi-k35fGtfj9ATyV6MeNAvg,Antonio Oyarce Toro,15,20,,title_only_greenland_generic_or_numbers
JHPNLsUqSR0,Greenland 🇬🇱 (part-01,Class-05,2020-07-17T16:03:18Z,223,8,,0,UCq8S2bmWaHUe2RIA2hUHeDw,SIS World,106,278,,title_only_greenland_generic_or_numbers
IOKqDdwtHUQ,Greenland 🇬🇱 (part-02,Class-05,2020-07-17T16:04:29Z,235,3,,0,UCq8S2bmWaHUe2RIA2hUHeDw,SIS World,106,278,,title_only_greenland_generic_or_numbers
JrNr5YofMFM,GREENLAND,,2020-07-22T01:13:06Z,26,1,,0,UC03EUDb7C4A2Z_y2MXw76Yw,Ebro Webs,0,1,,title_only_greenland_generic_or_numbers
8w0q9MCcinI,GREENLAND,Learn about Greenland and many more topics with tabs classes.#TABS classes,2020-07-28T05:05:37Z,379,107,,0,UCb5thcWvBTuKKItc_A4bEkg,TABS Classes,541,85,IN,title_only_greenland_generic_or_numbers
Qa_ZrIFFSIU,Greenland Part 2,,2020-08-01T19:29:00Z,1011,9,,0,UCwvlBa_WUpvLLrGBZBe9RsA,Sangeeta Razdan,17,9,,title_only_greenland_generic_or_numbers
uVekmQq5fC4,Greenland Part 1,,2020-08-01T19:29:39Z,1256,31,,0,UCwvlBa_WUpvLLrGBZBe9RsA,Sangeeta Razdan,17,9,,title_only_greenland_generic_or_numbers
YuJe7mwvi4U,Greenland,"Wanneer een naderende wereldwijde catastrofe de mensheid dreigt te vernietigen heeft John Garty (Gerard Butler) slechts vier dagen tijd om zijn gezin in veiligheid te brengen. Terwijl de klok genadeloos tikt en de maatschappij wanhopig vervalt in chaos moet hij alles uit de kast halen om zijn familie van New York naar een geheime militaire bunker in Groenland te brengen.

Opkomend regisseur Ric Roman Waugh (Angel has fallen) en producent Basil Iwanyk (John Wick) werken samen met Gerard Butler in deze rampenfilm.",2020-08-04T14:49:23Z,145,10,,,UCld9FoLTI1mgkUfOwCCn6Fw,Tibo Vertessen,12,175,,title_only_greenland_generic_or_numbers
hDvdwhmCp6E,GREENLAND,"A family struggles for survival in the face of a cataclysmic natural disaster.
Director: Ric Roman Waugh
Writer: Chris Sparling
Stars: Gerard Butler, Morena Baccarin, David Denman | See full cast & crew »",2020-08-04T21:56:46Z,136,70,,2,UC_0MVXBc5P7oX65o_b5rU7g,jnino_84,20,12,MA,title_only_greenland_generic_or_numbers
mJI0iNFSMUQ,GREENLAND,LAND OF ICE,2020-08-05T09:29:48Z,11,4,,0,UCFTlOmr2k0i2GjxcoSgIA1Q,Professional Copyright Music,0,1,IN,title_only_greenland_generic_or_numbers
8GCJv3nKCj0,Greenland Part 2,Class 5 Social Science,2020-08-05T12:07:00Z,176,4,,0,UCQmKNw7n5ZcXhqz1Cc1Fdig,Priyanka B,0,8,,title_only_greenland_generic_or_numbers
7T-813hWZwA,Greenland Part -1,"Greenland ,The land of ice.",2020-08-05T13:06:13Z,185,135,,7,UCjyyij6zfIqefwAnIt5yhxg,MR. SANJEEV INSAN,118,211,,title_only_greenland_generic_or_numbers
UUqejGcAvBU,Greenland,Nature is a place to relax our body no matter where we are just enjoy the day..............,2020-08-05T16:38:27Z,52,29,,0,UChSqMuwtispijKyM2cKh5qg,MKNs M,13,5,,title_only_greenland_generic_or_numbers
j7WnrAIe03c,Greenland Part 2,,2020-08-05T19:38:14Z,1011,138,,,UCCLnatS5L6_dx7pTPqaldnA,URSULINE CONVENT GREATER NOIDA,5010,1244,IN,title_only_greenland_generic_or_numbers
0Bwi5wUIP9E,GreenLand 2,,2020-08-08T16:46:03Z,302,8,,0,UCGDDnqTVcWQ1yZg_C3XsKgA,Sunita Utarid,41,84,,title_only_greenland_generic_or_numbers
y4WmYsAKDSs,Greenland,"https://ibispaint.com/art/982829547/
this is Greenland from countryhumans :D :3",2020-08-14T01:08:26Z,27,38,,0,UCQIk4KNS3lqYLXgq5Tnx-kg,CatDaFurry OwO,90,30,,title_only_greenland_generic_or_numbers
KGwcBTpkpXU,Greenland,"39,000 feet heading home from Munich, Germany",2020-08-16T15:24:07Z,31,0,,0,UCWjV_ZNknYN2FMqb2_mGV4w,Daniel Smith,5,19,,title_only_greenland_generic_or_numbers
fSf73-d4qmA,GREENLAND 2020,GREENLAND  2020,2020-08-18T16:43:13Z,154,29,,0,UCi05nSkqesbcIDGIkTHu6ag,UNOFFICIAL,2,6,,title_only_greenland_generic_or_numbers
qZiN39OO3lk,Greenland (2,Class-5,2020-08-21T06:04:28Z,37,23,,0,UCPtgWK5UsxyfNdrww-q7VKw,The Knowledge Academy By Shalini Deshwal,133,91,,title_only_greenland_generic_or_numbers
_1Sfd7agluE,Greenland(4&5,Video from Shalini Deshwal,2020-08-21T06:06:28Z,37,63,,1,UCPtgWK5UsxyfNdrww-q7VKw,The Knowledge Academy By Shalini Deshwal,133,91,,title_only_greenland_generic_or_numbers
1vrhAGLMX7w,Greenland(3,Video from Shalini Deshwal,2020-08-21T06:07:56Z,102,9,,1,UCPtgWK5UsxyfNdrww-q7VKw,The Knowledge Academy By Shalini Deshwal,133,91,,title_only_greenland_generic_or_numbers
tGn6hAXENqg,Greenland(1,Video from Shalini Deshwal,2020-08-21T06:09:40Z,20,77,,2,UCPtgWK5UsxyfNdrww-q7VKw,The Knowledge Academy By Shalini Deshwal,133,91,,title_only_greenland_generic_or_numbers
MbyAJqTIxjM,Greenland,Survival Thrill,2020-08-21T22:46:52Z,143,2,,0,UCZ2SOEeuSl6o0KhvFHolUXw,Muhammad Shumail,18,18,,title_only_greenland_generic_or_numbers
_NVWrrn7bDI,Greenland 2019,,2020-08-23T08:42:07Z,167,126,,0,UCa1kFpGNEnUo53yhNedJOeA,Dennis Coustry,118,3,,title_only_greenland_generic_or_numbers
Jg9RPwHUiB8,Greenland 2020,,2020-08-27T05:52:43Z,91,36,,0,UCDUa_Tp1k9_LLjoS9WcV9Sw,Andrew Reid,8,2,,title_only_greenland_generic_or_numbers
6B8iT6DCGPk,Greenland Part 3,Greenland Part (3),2020-08-30T15:23:56Z,316,4,,0,UCGDDnqTVcWQ1yZg_C3XsKgA,Sunita Utarid,41,84,,title_only_greenland_generic_or_numbers
XNihCG-Pc0c,Greenland Part (4,Greenland Part (4),2020-08-30T15:26:34Z,374,2,,0,UCGDDnqTVcWQ1yZg_C3XsKgA,Sunita Utarid,41,84,,title_only_greenland_generic_or_numbers
gA4QZpb2SMg,Greenland,,2020-09-03T05:45:01Z,253,54,,0,UCE6L6tiPGIMi08piVKzudlw,SMITA BISWAL,64,19,,title_only_greenland_generic_or_numbers
FBL1QRJ6quY,greenland,,2020-09-04T06:41:18Z,165,9,,0,UCQB9NM9uTXKW4MOam8x60TQ,richard libunao,2,4,,title_only_greenland_generic_or_numbers
